,fname1,fname2,distance,runtime
13935,K00627_sankoff.gr,K00627_fitch.gr,6,0.001600027084350586
13936,K00627_sankoff.gr,K01493_fitch.gr,8,0.004121065139770508
13937,K00627_sankoff.gr,K02823_fitch.gr,11,0.0030760765075683594
13938,K00627_sankoff.gr,K07152_genesis.gr,4,0.0022666454315185547
13939,K00627_sankoff.gr,K03636_sankoff.gr,2,0.0018329620361328125
13940,K00627_sankoff.gr,K02259_genesis.gr,4,0.0016407966613769531
13941,K00627_sankoff.gr,K00161_genesis.gr,5,0.002423524856567383
13942,K00627_sankoff.gr,K01011_sankoff.gr,3,0.0017316341400146484
13943,K00627_sankoff.gr,K01724_fitch.gr,5,0.0014526844024658203
13944,K00627_sankoff.gr,K03667_fitch.gr,6,0.001313924789428711
13945,K00627_sankoff.gr,K00135_genesis.gr,5,0.0013756752014160156
13946,K00627_sankoff.gr,K00573_sankoff.gr,4,0.0015609264373779297
13947,K00627_sankoff.gr,K01903_genesis.gr,6,0.0013017654418945312
13948,K00627_sankoff.gr,K03737_fitch.gr,12,0.0013048648834228516
13949,K00627_sankoff.gr,K13628_sankoff.gr,3,0.0012710094451904297
13950,K00627_sankoff.gr,K06886_genesis.gr,4,0.0013213157653808594
13951,K00627_sankoff.gr,K04068_genesis.gr,4,0.001300811767578125
13952,K00627_sankoff.gr,K02275_fitch.gr,5,0.0013196468353271484
13953,K00627_sankoff.gr,K01638_fitch.gr,6,0.001287221908569336
13954,K00627_sankoff.gr,K07152_sankoff.gr,4,0.0019788742065429688
13955,K00627_sankoff.gr,K01724_sankoff.gr,5,0.0037670135498046875
13956,K00627_sankoff.gr,K01493_sankoff.gr,3,0.002856016159057617
13957,K00627_sankoff.gr,K00161_sankoff.gr,5,0.001745462417602539
13958,K00627_sankoff.gr,K17828_genesis.gr,3,0.0015532970428466797
13959,K00627_sankoff.gr,K02823_genesis.gr,3,0.004329681396484375
13960,K00627_sankoff.gr,K17828_sankoff.gr,4,0.003049135208129883
13961,K00627_sankoff.gr,K00164_fitch.gr,3,0.0020995140075683594
13962,K00627_sankoff.gr,K02274_fitch.gr,5,0.0015544891357421875
13963,K00627_sankoff.gr,K00632_genesis.gr,4,0.0018527507781982422
13964,K00627_sankoff.gr,K03980_genesis.gr,2,0.003620624542236328
13965,K00627_sankoff.gr,K00627_sankoff.gr,0,0.002774477005004883
13966,K00627_sankoff.gr,K02274_genesis.gr,1,0.0016951560974121094
13967,K00627_sankoff.gr,K03635_fitch.gr,10,0.0017044544219970703
13968,K00627_sankoff.gr,K07146_fitch.gr,5,0.004652500152587891
13969,K00627_sankoff.gr,K03820_sankoff.gr,5,0.002941131591796875
13970,K00627_sankoff.gr,K00135_fitch.gr,13,0.0021071434020996094
13971,K00627_sankoff.gr,K01669_genesis.gr,0,0.0015468597412109375
13972,K00627_sankoff.gr,K03179_genesis.gr,7,0.0015711784362792969
13973,K00627_sankoff.gr,K00162_genesis.gr,5,0.0015861988067626953
13974,K00627_sankoff.gr,K00161_fitch.gr,5,0.0012712478637695312
13975,K00627_sankoff.gr,K13628_genesis.gr,3,0.0012943744659423828
13976,K00627_sankoff.gr,K01724_genesis.gr,5,0.0013899803161621094
13977,K00627_sankoff.gr,K03980_fitch.gr,10,0.0012993812561035156
13978,K00627_sankoff.gr,K02221_sankoff.gr,4,0.001252889633178711
13979,K00627_sankoff.gr,K03820_fitch.gr,11,0.0018100738525390625
13980,K00627_sankoff.gr,K01903_sankoff.gr,5,0.002541780471801758
13981,K00627_sankoff.gr,K02259_fitch.gr,6,0.0019631385803222656
13982,K00627_sankoff.gr,K00632_sankoff.gr,3,0.0015676021575927734
13983,K00627_sankoff.gr,K03820_genesis.gr,2,0.0014030933380126953
13984,K00627_sankoff.gr,K06980_genesis.gr,1,0.0023152828216552734
13985,K00627_sankoff.gr,K04068_fitch.gr,11,0.0027418136596679688
13986,K00627_sankoff.gr,K01589_genesis.gr,6,0.002483844757080078
13987,K00627_sankoff.gr,K01772_fitch.gr,10,0.002161264419555664
13988,K00627_sankoff.gr,K00254_sankoff.gr,4,0.002084970474243164
13989,K00627_sankoff.gr,K00162_fitch.gr,5,0.0021882057189941406
13990,K00627_sankoff.gr,K02274_sankoff.gr,1,0.0021202564239501953
13991,K00627_sankoff.gr,K03667_sankoff.gr,6,0.002079010009765625
13992,K02274_genesis.gr,K00262_sankoff.gr,4,0.0019352436065673828
13993,K02274_genesis.gr,K00254_genesis.gr,3,0.0012671947479248047
13994,K02274_genesis.gr,K01419_fitch.gr,5,0.001947641372680664
13995,K02274_genesis.gr,K01638_genesis.gr,0,0.0012624263763427734
13996,K02274_genesis.gr,K02276_fitch.gr,4,0.0027103424072265625
13997,K02274_genesis.gr,K00573_genesis.gr,3,0.0023882389068603516
13998,K02274_genesis.gr,K07146_sankoff.gr,4,0.001752614974975586
13999,K02274_genesis.gr,K00262_fitch.gr,12,0.001558065414428711
14000,K02274_genesis.gr,K06980_fitch.gr,4,0.0026946067810058594
14001,K02274_genesis.gr,K01419_genesis.gr,5,0.0026061534881591797
14002,K02274_genesis.gr,K03980_sankoff.gr,2,0.0033316612243652344
14003,K02274_genesis.gr,K01589_fitch.gr,12,0.002222299575805664
14004,K02274_genesis.gr,K02275_sankoff.gr,0,0.0017311573028564453
14005,K02274_genesis.gr,K06980_sankoff.gr,0,0.0016148090362548828
14006,K02274_genesis.gr,K00164_sankoff.gr,2,0.002981901168823242
14007,K02274_genesis.gr,K03636_fitch.gr,7,0.003622293472290039
14008,K02274_genesis.gr,K02257_fitch.gr,5,0.002458810806274414
14009,K02274_genesis.gr,K21636_sankoff.gr,5,0.001613616943359375
14010,K02274_genesis.gr,K01638_sankoff.gr,1,0.0015835762023925781
14011,K02274_genesis.gr,K01255_sankoff.gr,5,0.0044481754302978516
14012,K02274_genesis.gr,K00228_sankoff.gr,1,0.002811431884765625
14013,K02274_genesis.gr,K02276_sankoff.gr,0,0.0018956661224365234
14014,K02274_genesis.gr,K02823_sankoff.gr,3,0.0016863346099853516
14015,K02274_genesis.gr,K02276_genesis.gr,0,0.002110004425048828
14016,K02274_genesis.gr,K01669_fitch.gr,7,0.0013155937194824219
14017,K02274_genesis.gr,K01669_sankoff.gr,6,0.001276254653930664
14018,K02274_genesis.gr,K03074_sankoff.gr,1,0.001329660415649414
14019,K02274_genesis.gr,K07133_sankoff.gr,8,0.0013682842254638672
14020,K02274_genesis.gr,K08303_sankoff.gr,5,0.001249074935913086
14021,K02274_genesis.gr,K03636_genesis.gr,4,0.0012967586517333984
14022,K02274_genesis.gr,K04068_sankoff.gr,6,0.0026941299438476562
14023,K02274_genesis.gr,K02275_genesis.gr,0,0.0019016265869140625
14024,K02274_genesis.gr,K00632_fitch.gr,8,0.0016758441925048828
14025,K02274_genesis.gr,K13628_fitch.gr,2,0.0053615570068359375
14026,K02274_genesis.gr,K00254_fitch.gr,3,0.005422830581665039
14027,K02274_genesis.gr,K00164_genesis.gr,2,0.0034995079040527344
14028,K02274_genesis.gr,K01011_genesis.gr,1,0.0026886463165283203
14029,K02274_genesis.gr,K00135_sankoff.gr,7,0.006189823150634766
14030,K02274_genesis.gr,K01772_genesis.gr,6,0.004458189010620117
14031,K02274_genesis.gr,K06886_fitch.gr,5,0.002341747283935547
14032,K02274_genesis.gr,K02259_sankoff.gr,1,0.0019311904907226562
14033,K02274_genesis.gr,K21636_fitch.gr,9,0.001630544662475586
14034,K02274_genesis.gr,K02257_genesis.gr,3,0.0013916492462158203
14035,K02274_genesis.gr,K03179_sankoff.gr,6,0.0013904571533203125
14036,K02274_genesis.gr,K00627_genesis.gr,3,0.0013785362243652344
14037,K02274_genesis.gr,K07133_fitch.gr,11,0.0014276504516601562
14038,K02274_genesis.gr,K01255_fitch.gr,11,0.0012845993041992188
14039,K02274_genesis.gr,K02221_fitch.gr,9,0.0024890899658203125
14040,K02274_genesis.gr,K08303_fitch.gr,12,0.003509998321533203
14041,K02274_genesis.gr,K01011_fitch.gr,7,0.002574920654296875
14042,K02274_genesis.gr,K07152_fitch.gr,3,0.001626729965209961
14043,K02274_genesis.gr,K00228_genesis.gr,1,0.0015850067138671875
14044,K02274_genesis.gr,K00162_sankoff.gr,4,0.004576683044433594
14045,K02274_genesis.gr,K03737_sankoff.gr,2,0.0028684139251708984
14046,K02274_genesis.gr,K07146_genesis.gr,4,0.0019228458404541016
14047,K02274_genesis.gr,K03667_genesis.gr,5,0.0016317367553710938
14048,K02274_genesis.gr,K03635_genesis.gr,4,0.00267791748046875
14049,K02274_genesis.gr,K00262_genesis.gr,2,0.0034215450286865234
14050,K02274_genesis.gr,K17828_fitch.gr,10,0.0026340484619140625
14051,K02274_genesis.gr,K01255_genesis.gr,1,0.0016145706176757812
14052,K02274_genesis.gr,K01772_sankoff.gr,7,0.001676321029663086
14053,K02274_genesis.gr,K00573_fitch.gr,3,0.004425048828125
14054,K02274_genesis.gr,K01589_sankoff.gr,4,0.002919435501098633
14055,K02274_genesis.gr,K01419_sankoff.gr,5,0.0019085407257080078
14056,K02274_genesis.gr,K06886_sankoff.gr,1,0.0016503334045410156
14057,K02274_genesis.gr,K01493_genesis.gr,1,0.0013604164123535156
14058,K02274_genesis.gr,K03074_fitch.gr,10,0.0012652873992919922
14059,K02274_genesis.gr,K21636_genesis.gr,3,0.001241445541381836
14060,K02274_genesis.gr,K03179_fitch.gr,6,0.0012407302856445312
14061,K02274_genesis.gr,K08303_genesis.gr,3,0.0012714862823486328
14062,K02274_genesis.gr,K00228_fitch.gr,1,0.00121307373046875
14063,K02274_genesis.gr,K07133_genesis.gr,8,0.0012907981872558594
14064,K02274_genesis.gr,K01903_fitch.gr,8,0.0012562274932861328
14065,K02274_genesis.gr,K02257_sankoff.gr,1,0.0032792091369628906
14066,K02274_genesis.gr,K03635_sankoff.gr,3,0.0032269954681396484
14067,K02274_genesis.gr,K00627_fitch.gr,5,0.0024085044860839844
14068,K02274_genesis.gr,K01493_fitch.gr,7,0.0015673637390136719
14069,K02274_genesis.gr,K02823_fitch.gr,10,0.0017023086547851562
14070,K02274_genesis.gr,K07152_genesis.gr,3,0.003798246383666992
14071,K02274_genesis.gr,K03636_sankoff.gr,3,0.0028488636016845703
14072,K02274_genesis.gr,K02259_genesis.gr,3,0.0017290115356445312
14073,K02274_genesis.gr,K00161_genesis.gr,4,0.0016508102416992188
14074,K02274_genesis.gr,K01011_sankoff.gr,2,0.0038785934448242188
14075,K02274_genesis.gr,K01724_fitch.gr,4,0.0032148361206054688
14076,K02274_genesis.gr,K03667_fitch.gr,5,0.0022754669189453125
14077,K02274_genesis.gr,K00135_genesis.gr,4,0.0015289783477783203
14078,K02274_genesis.gr,K00573_sankoff.gr,3,0.0016057491302490234
14079,K02274_genesis.gr,K01903_genesis.gr,5,0.004183292388916016
14080,K02274_genesis.gr,K03737_fitch.gr,11,0.0029058456420898438
14081,K02274_genesis.gr,K13628_sankoff.gr,2,0.0017549991607666016
14082,K02274_genesis.gr,K06886_genesis.gr,3,0.0015707015991210938
14083,K02274_genesis.gr,K04068_genesis.gr,3,0.0012907981872558594
14084,K02274_genesis.gr,K02275_fitch.gr,4,0.0012431144714355469
14085,K02274_genesis.gr,K01638_fitch.gr,5,0.0012426376342773438
14086,K02274_genesis.gr,K07152_sankoff.gr,3,0.001241445541381836
14087,K02274_genesis.gr,K01724_sankoff.gr,4,0.0012969970703125
14088,K02274_genesis.gr,K01493_sankoff.gr,2,0.0012183189392089844
14089,K02274_genesis.gr,K00161_sankoff.gr,4,0.001232147216796875
14090,K02274_genesis.gr,K17828_genesis.gr,2,0.001222372055053711
14091,K02274_genesis.gr,K02823_genesis.gr,2,0.0026292800903320312
14092,K02274_genesis.gr,K17828_sankoff.gr,3,0.002066373825073242
14093,K02274_genesis.gr,K00164_fitch.gr,2,0.0015728473663330078
14094,K02274_genesis.gr,K02274_fitch.gr,4,0.0015244483947753906
14095,K02274_genesis.gr,K00632_genesis.gr,3,0.0012660026550292969
14096,K02274_genesis.gr,K03980_genesis.gr,1,0.002763032913208008
14097,K02274_genesis.gr,K00627_sankoff.gr,1,0.002607583999633789
14098,K02274_genesis.gr,K02274_genesis.gr,0,0.002056598663330078
14099,K02274_genesis.gr,K03635_fitch.gr,9,0.0015177726745605469
14100,K02274_genesis.gr,K07146_fitch.gr,4,0.001415252685546875
14101,K02274_genesis.gr,K03820_sankoff.gr,4,0.0013592243194580078
14102,K02274_genesis.gr,K00135_fitch.gr,12,0.0027687549591064453
14103,K02274_genesis.gr,K01669_genesis.gr,1,0.0025603771209716797
14104,K02274_genesis.gr,K03179_genesis.gr,6,0.0019350051879882812
14105,K02274_genesis.gr,K00162_genesis.gr,4,0.0016338825225830078
14106,K02274_genesis.gr,K00161_fitch.gr,4,0.0012941360473632812
14107,K02274_genesis.gr,K13628_genesis.gr,2,0.0018355846405029297
14108,K02274_genesis.gr,K01724_genesis.gr,4,0.002362489700317383
14109,K02274_genesis.gr,K03980_fitch.gr,9,0.002516031265258789
14110,K02274_genesis.gr,K02221_sankoff.gr,3,0.0016536712646484375
14111,K02274_genesis.gr,K03820_fitch.gr,10,0.0016994476318359375
14112,K02274_genesis.gr,K01903_sankoff.gr,4,0.0013866424560546875
14113,K02274_genesis.gr,K02259_fitch.gr,5,0.0018832683563232422
14114,K02274_genesis.gr,K00632_sankoff.gr,2,0.0015387535095214844
14115,K02274_genesis.gr,K03820_genesis.gr,1,0.0023267269134521484
14116,K02274_genesis.gr,K06980_genesis.gr,0,0.0019545555114746094
14117,K02274_genesis.gr,K04068_fitch.gr,10,0.0014567375183105469
14118,K02274_genesis.gr,K01589_genesis.gr,5,0.0012860298156738281
14119,K02274_genesis.gr,K01772_fitch.gr,9,0.0023508071899414062
14120,K02274_genesis.gr,K00254_sankoff.gr,3,0.0026824474334716797
14121,K02274_genesis.gr,K00162_fitch.gr,4,0.002070903778076172
14122,K02274_genesis.gr,K02274_sankoff.gr,0,0.0017037391662597656
14123,K02274_genesis.gr,K03667_sankoff.gr,5,0.0013687610626220703
14124,K03635_fitch.gr,K00262_sankoff.gr,11,0.0014693737030029297
14125,K03635_fitch.gr,K00254_genesis.gr,10,0.0019333362579345703
14126,K03635_fitch.gr,K01419_fitch.gr,10,0.002526521682739258
14127,K03635_fitch.gr,K01638_genesis.gr,9,0.0021932125091552734
14128,K03635_fitch.gr,K02276_fitch.gr,11,0.002763986587524414
14129,K03635_fitch.gr,K00573_genesis.gr,8,0.002222776412963867
14130,K03635_fitch.gr,K07146_sankoff.gr,11,0.0017876625061035156
14131,K03635_fitch.gr,K00262_fitch.gr,19,0.0035619735717773438
14132,K03635_fitch.gr,K06980_fitch.gr,11,0.0031671524047851562
14133,K03635_fitch.gr,K01419_genesis.gr,10,0.0020461082458496094
14134,K03635_fitch.gr,K03980_sankoff.gr,8,0.0030057430267333984
14135,K03635_fitch.gr,K01589_fitch.gr,13,0.0028235912322998047
14136,K03635_fitch.gr,K02275_sankoff.gr,9,0.0022287368774414062
14137,K03635_fitch.gr,K06980_sankoff.gr,9,0.0014750957489013672
14138,K03635_fitch.gr,K00164_sankoff.gr,7,0.0014262199401855469
14139,K03635_fitch.gr,K03636_fitch.gr,8,0.0022983551025390625
14140,K03635_fitch.gr,K02257_fitch.gr,12,0.0043637752532958984
14141,K03635_fitch.gr,K21636_sankoff.gr,12,0.00235748291015625
14142,K03635_fitch.gr,K01638_sankoff.gr,10,0.001809835433959961
14143,K03635_fitch.gr,K01255_sankoff.gr,12,0.0015017986297607422
14144,K03635_fitch.gr,K00228_sankoff.gr,8,0.003372669219970703
14145,K03635_fitch.gr,K02276_sankoff.gr,9,0.002820730209350586
14146,K03635_fitch.gr,K02823_sankoff.gr,10,0.0022754669189453125
14147,K03635_fitch.gr,K02276_genesis.gr,9,0.0016450881958007812
14148,K03635_fitch.gr,K01669_fitch.gr,14,0.0015552043914794922
14149,K03635_fitch.gr,K01669_sankoff.gr,11,0.002510547637939453
14150,K03635_fitch.gr,K03074_sankoff.gr,8,0.0015797615051269531
14151,K03635_fitch.gr,K07133_sankoff.gr,15,0.0015878677368164062
14152,K03635_fitch.gr,K08303_sankoff.gr,12,0.0014586448669433594
14153,K03635_fitch.gr,K03636_genesis.gr,9,0.0015630722045898438
14154,K03635_fitch.gr,K04068_sankoff.gr,13,0.0015635490417480469
14155,K03635_fitch.gr,K02275_genesis.gr,9,0.0014729499816894531
14156,K03635_fitch.gr,K00632_fitch.gr,9,0.0015261173248291016
14157,K03635_fitch.gr,K13628_fitch.gr,7,0.0023658275604248047
14158,K03635_fitch.gr,K00254_fitch.gr,10,0.002503633499145508
14159,K03635_fitch.gr,K00164_genesis.gr,7,0.0018362998962402344
14160,K03635_fitch.gr,K01011_genesis.gr,10,0.001734018325805664
14161,K03635_fitch.gr,K00135_sankoff.gr,14,0.0015461444854736328
14162,K03635_fitch.gr,K01772_genesis.gr,11,0.0019404888153076172
14163,K03635_fitch.gr,K06886_fitch.gr,12,0.0024209022521972656
14164,K03635_fitch.gr,K02259_sankoff.gr,10,0.0023012161254882812
14165,K03635_fitch.gr,K21636_fitch.gr,16,0.0019364356994628906
14166,K03635_fitch.gr,K02257_genesis.gr,8,0.0016736984252929688
14167,K03635_fitch.gr,K03179_sankoff.gr,11,0.0016014575958251953
14168,K03635_fitch.gr,K00627_genesis.gr,8,0.0018320083618164062
14169,K03635_fitch.gr,K07133_fitch.gr,18,0.003425121307373047
14170,K03635_fitch.gr,K01255_fitch.gr,16,0.0022382736206054688
14171,K03635_fitch.gr,K02221_fitch.gr,16,0.0020291805267333984
14172,K03635_fitch.gr,K08303_fitch.gr,19,0.0016684532165527344
14173,K03635_fitch.gr,K01011_fitch.gr,14,0.003237009048461914
14174,K03635_fitch.gr,K07152_fitch.gr,10,0.0030574798583984375
14175,K03635_fitch.gr,K00228_genesis.gr,8,0.0020110607147216797
14176,K03635_fitch.gr,K00162_sankoff.gr,11,0.0018262863159179688
14177,K03635_fitch.gr,K03737_sankoff.gr,9,0.0014829635620117188
14178,K03635_fitch.gr,K07146_genesis.gr,11,0.003155946731567383
14179,K03635_fitch.gr,K03667_genesis.gr,10,0.0028417110443115234
14180,K03635_fitch.gr,K03635_genesis.gr,9,0.002282857894897461
14181,K03635_fitch.gr,K00262_genesis.gr,9,0.004082679748535156
14182,K03635_fitch.gr,K17828_fitch.gr,17,0.006911277770996094
14183,K03635_fitch.gr,K01255_genesis.gr,8,0.0035042762756347656
14184,K03635_fitch.gr,K01772_sankoff.gr,12,0.0027513504028320312
14185,K03635_fitch.gr,K00573_fitch.gr,8,0.0035262107849121094
14186,K03635_fitch.gr,K01589_sankoff.gr,13,0.003257274627685547
14187,K03635_fitch.gr,K01419_sankoff.gr,10,0.002552509307861328
14188,K03635_fitch.gr,K06886_sankoff.gr,10,0.0019073486328125
14189,K03635_fitch.gr,K01493_genesis.gr,8,0.0036880970001220703
14190,K03635_fitch.gr,K03074_fitch.gr,13,0.002985239028930664
14191,K03635_fitch.gr,K21636_genesis.gr,10,0.0020592212677001953
14192,K03635_fitch.gr,K03179_fitch.gr,11,0.0017650127410888672
14193,K03635_fitch.gr,K08303_genesis.gr,10,0.0020749568939208984
14194,K03635_fitch.gr,K00228_fitch.gr,8,0.0025663375854492188
14195,K03635_fitch.gr,K07133_genesis.gr,15,0.0025458335876464844
14196,K03635_fitch.gr,K01903_fitch.gr,15,0.0020515918731689453
14197,K03635_fitch.gr,K02257_sankoff.gr,10,0.001665353775024414
14198,K03635_fitch.gr,K03635_sankoff.gr,10,0.0019371509552001953
14199,K03635_fitch.gr,K00627_fitch.gr,12,0.0028409957885742188
14200,K03635_fitch.gr,K01493_fitch.gr,14,0.0024695396423339844
14201,K03635_fitch.gr,K02823_fitch.gr,17,0.001992464065551758
14202,K03635_fitch.gr,K07152_genesis.gr,10,0.0015163421630859375
14203,K03635_fitch.gr,K03636_sankoff.gr,10,0.0017855167388916016
14204,K03635_fitch.gr,K02259_genesis.gr,8,0.002767324447631836
14205,K03635_fitch.gr,K00161_genesis.gr,11,0.0025482177734375
14206,K03635_fitch.gr,K01011_sankoff.gr,11,0.0020101070404052734
14207,K03635_fitch.gr,K01724_fitch.gr,9,0.001581430435180664
14208,K03635_fitch.gr,K03667_fitch.gr,10,0.001615762710571289
14209,K03635_fitch.gr,K00135_genesis.gr,11,0.00250244140625
14210,K03635_fitch.gr,K00573_sankoff.gr,8,0.0014500617980957031
14211,K03635_fitch.gr,K01903_genesis.gr,12,0.0014586448669433594
14212,K03635_fitch.gr,K03737_fitch.gr,18,0.0015273094177246094
14213,K03635_fitch.gr,K13628_sankoff.gr,7,0.0014982223510742188
14214,K03635_fitch.gr,K06886_genesis.gr,8,0.00144195556640625
14215,K03635_fitch.gr,K04068_genesis.gr,10,0.0014681816101074219
14216,K03635_fitch.gr,K02275_fitch.gr,11,0.0014560222625732422
14217,K03635_fitch.gr,K01638_fitch.gr,12,0.001918792724609375
14218,K03635_fitch.gr,K07152_sankoff.gr,10,0.0025327205657958984
14219,K03635_fitch.gr,K01724_sankoff.gr,9,0.0020089149475097656
14220,K03635_fitch.gr,K01493_sankoff.gr,9,0.0017304420471191406
14221,K03635_fitch.gr,K00161_sankoff.gr,11,0.0015749931335449219
14222,K03635_fitch.gr,K17828_genesis.gr,9,0.0018849372863769531
14223,K03635_fitch.gr,K02823_genesis.gr,9,0.0024068355560302734
14224,K03635_fitch.gr,K17828_sankoff.gr,10,0.0023593902587890625
14225,K03635_fitch.gr,K00164_fitch.gr,7,0.0017547607421875
14226,K03635_fitch.gr,K02274_fitch.gr,11,0.001634359359741211
14227,K03635_fitch.gr,K00632_genesis.gr,10,0.002445220947265625
14228,K03635_fitch.gr,K03980_genesis.gr,8,0.002676248550415039
14229,K03635_fitch.gr,K00627_sankoff.gr,10,0.002298116683959961
14230,K03635_fitch.gr,K02274_genesis.gr,9,0.0018186569213867188
14231,K03635_fitch.gr,K03635_fitch.gr,0,0.0016064643859863281
14232,K03635_fitch.gr,K07146_fitch.gr,11,0.0018506050109863281
14233,K03635_fitch.gr,K03820_sankoff.gr,11,0.0017316341400146484
14234,K03635_fitch.gr,K00135_fitch.gr,19,0.0031728744506835938
14235,K03635_fitch.gr,K01669_genesis.gr,10,0.002056121826171875
14236,K03635_fitch.gr,K03179_genesis.gr,11,0.0017120838165283203
14237,K03635_fitch.gr,K00162_genesis.gr,11,0.0014791488647460938
14238,K03635_fitch.gr,K00161_fitch.gr,11,0.0031099319458007812
14239,K03635_fitch.gr,K13628_genesis.gr,7,0.002468585968017578
14240,K03635_fitch.gr,K01724_genesis.gr,9,0.0016505718231201172
14241,K03635_fitch.gr,K03980_fitch.gr,16,0.0016620159149169922
14242,K03635_fitch.gr,K02221_sankoff.gr,10,0.0014753341674804688
14243,K03635_fitch.gr,K03820_fitch.gr,17,0.003208637237548828
14244,K03635_fitch.gr,K01903_sankoff.gr,13,0.0027725696563720703
14245,K03635_fitch.gr,K02259_fitch.gr,12,0.0018618106842041016
14246,K03635_fitch.gr,K00632_sankoff.gr,11,0.0018355846405029297
14247,K03635_fitch.gr,K03820_genesis.gr,8,0.0016922950744628906
14248,K03635_fitch.gr,K06980_genesis.gr,9,0.0028684139251708984
14249,K03635_fitch.gr,K04068_fitch.gr,17,0.002913951873779297
14250,K03635_fitch.gr,K01589_genesis.gr,12,0.0019559860229492188
14251,K03635_fitch.gr,K01772_fitch.gr,14,0.001739501953125
14252,K03635_fitch.gr,K00254_sankoff.gr,10,0.0015010833740234375
14253,K03635_fitch.gr,K00162_fitch.gr,11,0.0029451847076416016
14254,K03635_fitch.gr,K02274_sankoff.gr,9,0.002801179885864258
14255,K03635_fitch.gr,K03667_sankoff.gr,10,0.0018873214721679688
14256,K07146_fitch.gr,K00262_sankoff.gr,6,0.001623392105102539
14257,K07146_fitch.gr,K00254_genesis.gr,7,0.0014383792877197266
14258,K07146_fitch.gr,K01419_fitch.gr,7,0.0015735626220703125
14259,K07146_fitch.gr,K01638_genesis.gr,4,0.0015211105346679688
14260,K07146_fitch.gr,K02276_fitch.gr,4,0.0026252269744873047
14261,K07146_fitch.gr,K00573_genesis.gr,5,0.0025815963745117188
14262,K07146_fitch.gr,K07146_sankoff.gr,0,0.0015420913696289062
14263,K07146_fitch.gr,K00262_fitch.gr,14,0.0014214515686035156
14264,K07146_fitch.gr,K06980_fitch.gr,4,0.001683950424194336
14265,K07146_fitch.gr,K01419_genesis.gr,7,0.0016927719116210938
14266,K07146_fitch.gr,K03980_sankoff.gr,3,0.003775358200073242
14267,K07146_fitch.gr,K01589_fitch.gr,14,0.005696535110473633
14268,K07146_fitch.gr,K02275_sankoff.gr,4,0.00578618049621582
14269,K07146_fitch.gr,K06980_sankoff.gr,4,0.002559661865234375
14270,K07146_fitch.gr,K00164_sankoff.gr,4,0.0025539398193359375
14271,K07146_fitch.gr,K03636_fitch.gr,5,0.0025751590728759766
14272,K07146_fitch.gr,K02257_fitch.gr,5,0.0035288333892822266
14273,K07146_fitch.gr,K21636_sankoff.gr,7,0.0022046566009521484
14274,K07146_fitch.gr,K01638_sankoff.gr,5,0.0020003318786621094
14275,K07146_fitch.gr,K01255_sankoff.gr,7,0.003538846969604492
14276,K07146_fitch.gr,K00228_sankoff.gr,3,0.0028867721557617188
14277,K07146_fitch.gr,K02276_sankoff.gr,4,0.0023610591888427734
14278,K07146_fitch.gr,K02823_sankoff.gr,5,0.0016562938690185547
14279,K07146_fitch.gr,K02276_genesis.gr,4,0.0013942718505859375
14280,K07146_fitch.gr,K01669_fitch.gr,9,0.0021080970764160156
14281,K07146_fitch.gr,K01669_sankoff.gr,8,0.0024437904357910156
14282,K07146_fitch.gr,K03074_sankoff.gr,3,0.0021734237670898438
14283,K07146_fitch.gr,K07133_sankoff.gr,10,0.00174713134765625
14284,K07146_fitch.gr,K08303_sankoff.gr,7,0.0016472339630126953
14285,K07146_fitch.gr,K03636_genesis.gr,6,0.0013186931610107422
14286,K07146_fitch.gr,K04068_sankoff.gr,8,0.002843618392944336
14287,K07146_fitch.gr,K02275_genesis.gr,4,0.0029320716857910156
14288,K07146_fitch.gr,K00632_fitch.gr,10,0.002047300338745117
14289,K07146_fitch.gr,K13628_fitch.gr,4,0.0015506744384765625
14290,K07146_fitch.gr,K00254_fitch.gr,7,0.0014677047729492188
14291,K07146_fitch.gr,K00164_genesis.gr,4,0.0023756027221679688
14292,K07146_fitch.gr,K01011_genesis.gr,5,0.002524137496948242
14293,K07146_fitch.gr,K00135_sankoff.gr,11,0.0020952224731445312
14294,K07146_fitch.gr,K01772_genesis.gr,8,0.0018312931060791016
14295,K07146_fitch.gr,K06886_fitch.gr,5,0.0016176700592041016
14296,K07146_fitch.gr,K02259_sankoff.gr,5,0.0013132095336914062
14297,K07146_fitch.gr,K21636_fitch.gr,11,0.0029098987579345703
14298,K07146_fitch.gr,K02257_genesis.gr,5,0.0025560855865478516
14299,K07146_fitch.gr,K03179_sankoff.gr,8,0.0020208358764648438
14300,K07146_fitch.gr,K00627_genesis.gr,5,0.001840829849243164
14301,K07146_fitch.gr,K07133_fitch.gr,13,0.001485586166381836
14302,K07146_fitch.gr,K01255_fitch.gr,11,0.003006458282470703
14303,K07146_fitch.gr,K02221_fitch.gr,11,0.0026230812072753906
14304,K07146_fitch.gr,K08303_fitch.gr,14,0.0022001266479492188
14305,K07146_fitch.gr,K01011_fitch.gr,9,0.0016946792602539062
14306,K07146_fitch.gr,K07152_fitch.gr,5,0.0014607906341552734
14307,K07146_fitch.gr,K00228_genesis.gr,3,0.002008676528930664
14308,K07146_fitch.gr,K00162_sankoff.gr,6,0.001600503921508789
14309,K07146_fitch.gr,K03737_sankoff.gr,4,0.0012867450714111328
14310,K07146_fitch.gr,K07146_genesis.gr,4,0.0013294219970703125
